id_client,churn,score_churn,risque_ml
73362907,0,0.3232,Moyen
73362917,0,0.0134,Faible
73362990,0,0.3094,Moyen
73363005,0,0.5852,Moyen
73363059,0,0.0103,Faible
73363066,1,0.9977,Haut
73363071,0,0.3154,Moyen
73363098,1,0.9978,Haut
73363104,0,0.3735,Moyen
73363140,0,0.014,Faible
73363148,1,0.0562,Faible
73363249,1,0.9969,Haut
73363264,0,0.0453,Faible
73363338,0,0.4158,Moyen
73363361,0,0.3161,Moyen
73363383,0,0.0087,Faible
73363404,0,0.3919,Moyen
73363468,0,0.0126,Faible
73363496,0,0.0231,Faible
73363497,0,0.3232,Moyen
73363501,0,0.0099,Faible
73363503,0,0.0548,Faible
73363591,1,0.9977,Haut
73363708,1,0.3668,Moyen
73363826,1,0.9977,Haut
73363831,0,0.0226,Faible
73363853,1,0.9977,Haut
73363868,0,0.2086,Faible
73363927,1,0.9977,Haut
73363946,1,0.1884,Faible
73364108,0,0.1818,Faible
73364132,0,0.0103,Faible
73364151,0,0.2314,Faible
73364319,1,0.9977,Haut
73364368,1,0.9977,Haut
73364420,0,0.0084,Faible
73364522,0,0.0198,Faible
73364628,0,0.009,Faible
73364675,0,0.2208,Faible
73364848,0,0.3919,Moyen
73364917,0,0.3615,Moyen
73365334,1,0.0327,Faible
73365492,0,0.3468,Moyen
73365512,0,0.3163,Moyen
73365711,0,0.0075,Faible
73365722,1,0.9978,Haut
73365919,0,0.3691,Moyen
73365928,0,0.0153,Faible
73365941,0,0.0198,Faible
73365944,0,0.2368,Faible
73365948,0,0.3893,Moyen
73365952,0,0.3017,Moyen
73365958,0,0.0161,Faible
73365959,0,0.3017,Moyen
73365966,0,0.2155,Faible
73365979,0,0.3017,Moyen
73365981,0,0.0146,Faible
73366012,0,0.0173,Faible
73366025,0,0.1844,Faible
73366026,0,0.0099,Faible
73366034,0,0.0099,Faible
73366059,0,0.0113,Faible
73366068,0,0.01,Faible
73366084,0,0.0075,Faible
73366095,0,0.1279,Faible
73366218,0,0.3691,Moyen
73366233,0,0.2257,Faible
73366241,0,0.0927,Faible
73366312,1,0.2878,Faible
73366438,1,0.9969,Haut
73367111,0,0.0126,Faible
73367127,1,0.9978,Haut
73367150,1,0.382,Moyen
73367151,0,0.0279,Faible
73367154,1,0.3952,Moyen
73367166,1,0.9977,Haut
73367222,0,0.0114,Faible
73367236,1,0.9977,Haut
73367262,0,0.0166,Faible
73367285,0,0.0262,Faible
73367296,0,0.5846,Moyen
73367312,1,0.0188,Faible
73367346,1,0.9973,Haut
73367348,1,0.9973,Haut
73367363,1,0.9977,Haut
73367440,0,0.0485,Faible
73367446,1,0.4263,Moyen
73367460,1,0.9967,Haut
73367465,0,0.0078,Faible
73367496,1,0.998,Haut
73367502,1,0.5149,Moyen
73367527,0,0.0046,Faible
73367543,1,0.9967,Haut
73367545,1,0.9978,Haut
73367666,1,0.9977,Haut
73367812,1,0.9978,Haut
73367835,1,0.9978,Haut
73367842,1,0.9967,Haut
73367914,1,0.9977,Haut
73367946,1,0.998,Haut
73368003,1,0.998,Haut
73368053,1,0.9978,Haut
73368058,1,0.9977,Haut
73368094,0,0.0125,Faible
73368114,0,0.0392,Faible
73368162,0,0.0406,Faible
73368224,1,0.2178,Faible
73368227,0,0.0275,Faible
73368296,1,0.6374,Haut
73368297,1,0.9977,Haut
73368306,1,0.9977,Haut
73368447,1,0.9973,Haut
73368558,0,0.0083,Faible
73368626,1,0.5647,Moyen
73368636,0,0.0195,Faible
73368877,1,0.309,Moyen
73369030,1,0.9978,Haut
73369184,1,0.998,Haut
73369205,1,0.9977,Haut
73369377,1,0.9977,Haut
73369410,0,0.0162,Faible
73369681,1,0.9967,Haut
73369730,1,0.9977,Haut
73369814,0,0.0095,Faible
73369830,0,0.0124,Faible
73369886,0,0.1195,Faible
73370018,0,0.3388,Moyen
73370028,0,0.1759,Faible
73370061,1,0.4478,Moyen
73370066,0,0.0864,Faible
73370116,0,0.3468,Moyen
73370125,0,0.3942,Moyen
73370129,1,0.9978,Haut
73370187,0,0.2175,Faible
73370318,1,0.3017,Moyen
73370327,0,0.3048,Moyen
73370328,1,0.9978,Haut
73370499,1,0.9978,Haut
73370577,0,0.3068,Moyen
73370667,0,0.3318,Moyen
73370702,0,0.3988,Moyen
73370764,0,0.012,Faible
73371838,0,0.1402,Faible
73371849,0,0.2719,Faible
73371959,1,0.5548,Moyen
73372075,0,0.5682,Moyen
73372295,0,0.2541,Faible
73372351,0,0.125,Faible
73372359,0,0.382,Moyen
73372415,0,0.2115,Faible
73372509,1,0.9978,Haut
73372544,0,0.3645,Moyen
73372545,0,0.2786,Faible
73372595,0,0.0102,Faible
73372948,0,0.0049,Faible
73373038,1,0.9977,Haut
73373059,0,0.1594,Faible
73373067,1,0.1442,Faible
73373086,1,0.2433,Faible
73373094,1,0.9977,Haut
73373131,0,0.3232,Moyen
73373141,0,0.1767,Faible
73373150,0,0.2055,Faible
73373166,0,0.3526,Moyen
73373193,1,0.293,Faible
73373503,1,0.3451,Moyen
73373716,0,0.2274,Faible
73373724,0,0.3,Faible
73373734,1,0.5274,Moyen
73373767,0,0.2947,Faible
73373780,0,0.0127,Faible
73373791,0,0.0075,Faible
73373939,0,0.4144,Moyen
73373959,0,0.4719,Moyen
73373962,1,0.9978,Haut
73373967,0,0.2511,Faible
73374014,0,0.2198,Faible
73374197,1,0.9978,Haut
73374310,1,0.9977,Haut
73374549,0,0.3319,Moyen
73374780,1,0.6661,Haut
73374967,1,0.9978,Haut
73376003,0,0.2686,Faible
73376064,0,0.2771,Faible
73376065,0,0.3691,Moyen
73376068,0,0.1638,Faible
73376079,0,0.2208,Faible
73376094,0,0.2129,Faible
73376170,1,0.9977,Haut
73376478,0,0.0906,Faible
73376481,0,0.1315,Faible
73376522,0,0.3942,Moyen
73376588,0,0.0279,Faible
73376604,0,0.3942,Moyen
73376622,1,0.4263,Moyen
73376638,1,0.382,Moyen
73376639,0,0.2335,Faible
73376650,1,0.4291,Moyen
73376653,0,0.3683,Moyen
73376745,0,0.1268,Faible
73376752,0,0.2308,Faible
73376763,0,0.0246,Faible
73376781,0,0.0279,Faible
73376790,1,0.3388,Moyen
73376795,1,0.9977,Haut
73377010,0,0.0286,Faible
73377017,0,0.0118,Faible
73377062,0,0.3254,Moyen
73377066,1,0.9977,Haut
73377087,1,0.3942,Moyen
73377126,0,0.0197,Faible
73377136,1,0.9977,Haut
73377452,0,0.2055,Faible
73377606,0,0.1751,Faible
73377905,1,0.9977,Haut
73378211,1,0.9967,Haut
73378253,1,0.3988,Moyen
73378259,1,0.9977,Haut
73378267,1,0.9977,Haut
73378288,1,0.5052,Moyen
73378289,1,0.6184,Haut
73378334,0,0.0249,Faible
73378351,0,0.0116,Faible
73378525,0,0.3942,Moyen
73378543,1,0.3192,Moyen
73378544,1,0.382,Moyen
73378546,0,0.1998,Faible
73378553,1,0.4581,Moyen
73378557,0,0.0264,Faible
73378558,1,0.9977,Haut
73378570,0,0.2242,Faible
73378578,0,0.1859,Faible
73378810,1,0.5164,Moyen
73378823,1,0.9967,Haut
73378926,1,0.2515,Faible
73378972,0,0.0738,Faible
73378986,0,0.0093,Faible
73379015,0,0.4022,Moyen
73379082,0,0.3942,Moyen
73379102,0,0.2719,Faible
73379125,0,0.2437,Faible
73379130,1,0.3427,Moyen
73379149,0,0.621,Haut
73379176,1,0.9978,Haut
73379197,0,0.4022,Moyen
73379243,1,0.9969,Haut
73379374,0,0.2046,Faible
73379389,0,0.012,Faible
73379392,1,0.9978,Haut
73379640,0,0.3468,Moyen
73379663,0,0.1006,Faible
73379677,0,0.3919,Moyen
73379696,1,0.4463,Moyen
73379706,0,0.382,Moyen
73379728,0,0.2263,Faible
73379738,0,0.4793,Moyen
73379758,0,0.1684,Faible
73379787,0,0.4447,Moyen
73379815,1,0.3021,Moyen
73379822,0,0.34,Moyen
73379847,1,0.4839,Moyen
73379859,0,0.3319,Moyen
73379954,0,0.1818,Faible
73380053,0,0.5884,Moyen
73380056,0,0.0121,Faible
73380061,1,0.9977,Haut
73380095,0,0.0286,Faible
73380102,0,0.2878,Faible
73380118,0,0.5884,Moyen
73380150,0,0.3988,Moyen
73380155,0,0.1819,Faible
73380172,0,0.3988,Moyen
73380199,0,0.3468,Moyen
73380201,0,0.1653,Faible
73380225,1,0.9977,Haut
73380251,1,0.9978,Haut
73380291,1,0.9977,Haut
73380353,0,0.4263,Moyen
73380484,0,0.0206,Faible
73380535,1,0.9977,Haut
73380586,0,0.1438,Faible
73380619,1,0.9978,Haut
73380633,0,0.1354,Faible
73380662,1,0.9978,Haut
73380686,0,0.2878,Faible
73380688,0,0.0192,Faible
73380772,1,0.9977,Haut
73380865,0,0.0317,Faible
73380868,0,0.0049,Faible
73380873,0,0.3161,Moyen
73380970,0,0.0101,Faible
73380992,0,0.5884,Moyen
73381158,0,0.4789,Moyen
73381174,0,0.0046,Faible
73381181,0,0.0167,Faible
73381224,0,0.1124,Faible
73381234,0,0.0063,Faible
73381269,0,0.1459,Faible
73381318,0,0.382,Moyen
73381407,0,0.0987,Faible
73381418,0,0.1478,Faible
73381853,0,0.011,Faible
73382048,1,0.9967,Haut
73382088,1,0.9967,Haut
73382103,1,0.9978,Haut
73382146,0,0.2947,Faible
73382290,0,0.0049,Faible
73382292,0,0.0222,Faible
73382701,1,0.9977,Haut
73382732,0,0.3319,Moyen
73383015,0,0.0075,Faible
73383237,0,0.0063,Faible
73383344,1,0.9978,Haut
73383804,1,0.9978,Haut
73383909,1,0.998,Haut
73383915,0,0.0104,Faible
73384167,0,0.5387,Moyen
73384712,1,0.9977,Haut
73385053,0,0.0176,Faible
73385054,1,0.4263,Moyen
73385060,0,0.0261,Faible
73385080,0,0.0096,Faible
73385172,0,0.3988,Moyen
73385201,0,0.1915,Faible
73385261,0,0.3988,Moyen
73385274,1,0.9977,Haut
73385277,0,0.4159,Moyen
73385278,0,0.0167,Faible
73385286,0,0.1641,Faible
73385312,0,0.449,Moyen
73385325,1,0.9973,Haut
73385333,1,0.9978,Haut
73385342,0,0.141,Faible
73385357,0,0.4174,Moyen
73385391,0,0.0229,Faible
73385450,1,0.9967,Haut
73385472,1,0.9977,Haut
73385499,0,0.0153,Faible
73385520,0,0.0561,Faible
73385546,0,0.3988,Moyen
73385573,1,0.9978,Haut
73385575,0,0.3747,Moyen
73385583,1,0.3534,Moyen
73385864,1,0.2737,Faible
73386019,0,0.1795,Faible
73386028,0,0.2592,Faible
73386034,0,0.5347,Moyen
73386035,0,0.0407,Faible
73386212,0,0.0082,Faible
73386221,0,0.0162,Faible
73386248,0,0.3149,Moyen
73386264,0,0.3962,Moyen
73386289,0,0.0116,Faible
73386401,1,0.4261,Moyen
73386520,0,0.0382,Faible
73386534,0,0.0078,Faible
73386608,0,0.0152,Faible
73386673,1,0.9977,Haut
73386735,0,0.0069,Faible
73386753,0,0.0197,Faible
73386847,0,0.0151,Faible
73386936,0,0.3017,Moyen
73387052,0,0.4369,Moyen
73387090,0,0.4369,Moyen
73387092,1,0.5387,Moyen
73387095,0,0.2511,Faible
73387122,0,0.2405,Faible
73387126,0,0.0907,Faible
73387139,0,0.1894,Faible
73387145,0,0.4233,Moyen
73387157,0,0.3545,Moyen
73387172,1,0.9978,Haut
73387183,0,0.0203,Faible
73387207,0,0.3468,Moyen
73387211,1,0.3988,Moyen
73387219,0,0.2798,Faible
73387224,0,0.2569,Faible
73387278,0,0.5347,Moyen
73387287,0,0.0067,Faible
73387289,0,0.3468,Moyen
73387290,0,0.3366,Moyen
73387305,0,0.0092,Faible
73387309,1,0.9962,Haut
73387345,1,0.5722,Moyen
73387419,1,0.7319,Haut
73387431,0,0.0153,Faible
73387436,0,0.1246,Faible
73387456,0,0.2731,Faible
73387461,0,0.2686,Faible
73387465,0,0.0101,Faible
73387476,0,0.2251,Faible
73387486,0,0.4102,Moyen
73387494,0,0.1431,Faible
73387504,0,0.0274,Faible
73387521,0,0.4155,Moyen
73388042,0,0.382,Moyen
73389117,1,0.9969,Haut
73389736,0,0.0314,Faible
73390023,1,0.5993,Moyen
73390048,0,0.0053,Faible
73390226,0,0.1503,Faible
73390265,0,0.2285,Faible
73390449,1,0.5013,Moyen
73390682,0,0.0071,Faible
73390784,1,0.506,Moyen
73390863,1,0.9978,Haut
73390882,0,0.0047,Faible
73391340,1,0.9978,Haut
73391341,1,0.9967,Haut
73391370,1,0.9978,Haut
73391429,1,0.9967,Haut
73391430,1,0.9967,Haut
73392103,0,0.1588,Faible
73392108,0,0.3702,Moyen
73392194,0,0.3178,Moyen
73392224,0,0.2714,Faible
73392305,1,0.3942,Moyen
73392307,0,0.0145,Faible
73392314,0,0.0237,Faible
73392323,0,0.3691,Moyen
73392334,1,0.9977,Haut
73392375,1,0.9977,Haut
73392382,0,0.3017,Moyen
73392389,0,0.0115,Faible
73392399,1,0.9977,Haut
73392498,0,0.4581,Moyen
73392499,0,0.2731,Faible
73392629,0,0.1323,Faible
73392652,0,0.3017,Moyen
73392663,0,0.0097,Faible
73392664,0,0.6661,Haut
73392671,0,0.0114,Faible
73392674,0,0.1459,Faible
73392676,0,0.4051,Moyen
73392682,0,0.2035,Faible
73392685,0,0.0134,Faible
73392697,1,0.9978,Haut
73392709,1,0.9977,Haut
73392719,1,0.9978,Haut
73392733,0,0.2055,Faible
73392737,0,0.0123,Faible
73392744,0,0.3919,Moyen
73392754,0,0.2337,Faible
73392758,1,0.9977,Haut
73392929,0,0.3375,Moyen
73392954,1,0.5457,Moyen
73393170,0,0.022,Faible
73394027,1,0.9978,Haut
73394122,0,0.0062,Faible
73394152,0,0.1952,Faible
73394483,0,0.6944,Haut
73394486,0,0.0246,Faible
73394704,1,0.9978,Haut
73394717,1,0.9967,Haut
73394730,0,0.6181,Haut
73395097,1,0.9978,Haut
73395399,1,0.9978,Haut
73395405,1,0.9973,Haut
73395506,1,0.9972,Haut
73395532,0,0.1421,Faible
73395539,0,0.0206,Faible
73395549,0,0.0217,Faible
73395560,1,0.9967,Haut
73395589,0,0.2511,Faible
73395644,0,0.3814,Moyen
73395686,0,0.232,Faible
73395761,0,0.0245,Faible
73395780,0,0.2138,Faible
73395795,0,0.0037,Faible
73395966,0,0.2878,Faible
73396165,0,0.0123,Faible
73397019,1,0.9977,Haut
73397057,0,0.2947,Faible
73398187,0,0.0365,Faible
73398416,0,0.0055,Faible
73810018,0,0.2385,Faible
73810044,0,0.0084,Faible
73810056,0,0.0067,Faible
73810063,1,0.9978,Haut
73810066,0,0.0142,Faible
73810094,0,0.0509,Faible
73810108,0,0.0211,Faible
73810114,0,0.0085,Faible
73810128,0,0.0374,Faible
73810133,0,0.4839,Moyen
73810175,0,0.1018,Faible
73810184,0,0.0158,Faible
73810204,0,0.008,Faible
73810223,0,0.3988,Moyen
73810318,0,0.0084,Faible
73810322,0,0.0105,Faible
73810399,0,0.0077,Faible
73810488,0,0.1051,Faible
73810492,0,0.0091,Faible
73810826,0,0.3161,Moyen
73810872,0,0.5539,Moyen
73811255,0,0.0141,Faible
73811344,1,0.9978,Haut
73811587,0,0.1827,Faible
73811650,0,0.4011,Moyen
73811783,0,0.0115,Faible
73811852,0,0.1942,Faible
73811870,0,0.2223,Faible
73811894,0,0.1923,Faible
73811906,0,0.0237,Faible
73811917,0,0.3154,Moyen
73811923,0,0.0133,Faible
73811927,0,0.0153,Faible
73811944,0,0.0118,Faible
73811945,0,0.0316,Faible
73811955,0,0.0091,Faible
73811962,0,0.0064,Faible
73811967,0,0.1696,Faible
73811978,0,0.2167,Faible
73812285,0,0.012,Faible
73812506,1,0.2115,Faible
73812536,0,0.22,Faible
73812556,0,0.3142,Moyen
73812558,0,0.0725,Faible
73812561,0,0.0241,Faible
73812588,1,0.628,Haut
73812678,0,0.4263,Moyen
73812695,0,0.0098,Faible
73812712,0,0.1444,Faible
73812772,0,0.225,Faible
73812782,0,0.5347,Moyen
73812825,0,0.0104,Faible
73812844,0,0.6378,Haut
73812849,0,0.5012,Moyen
73812867,1,0.9978,Haut
73812887,1,0.9978,Haut
73812896,0,0.4141,Moyen
73812898,1,0.9978,Haut
73812899,0,0.0082,Faible
73812937,0,0.22,Faible
73812962,0,0.2237,Faible
73812982,0,0.1474,Faible
73813135,1,0.3161,Moyen
73813159,0,0.0237,Faible
73813171,0,0.0135,Faible
73813172,0,0.3988,Moyen
73813174,0,0.0098,Faible
73813210,0,0.28,Faible
73813220,0,0.4146,Moyen
73813225,0,0.5912,Moyen
73813234,0,0.2929,Faible
73813235,1,0.104,Faible
73813238,0,0.1769,Faible
73813260,1,0.9977,Haut
73813266,0,0.2947,Faible
73813268,0,0.2943,Faible
73813345,1,0.9973,Haut
73813351,0,0.1904,Faible
73813352,1,0.3691,Moyen
73813374,0,0.294,Faible
73813607,1,0.5138,Moyen
73813628,0,0.3232,Moyen
73813644,0,0.2595,Faible
73813670,0,0.3375,Moyen
73813692,1,0.9977,Haut
73813835,0,0.1771,Faible
73813837,0,0.265,Faible
73814019,1,0.9977,Haut
73814114,0,0.3818,Moyen
73814135,0,0.3942,Moyen
73814221,0,0.3302,Moyen
73814226,1,0.998,Haut
73814228,0,0.2637,Faible
73814247,0,0.2511,Faible
73814266,0,0.5682,Moyen
73814267,1,0.3161,Moyen
73814296,0,0.5682,Moyen
73814387,1,0.3372,Moyen
73814406,1,0.3902,Moyen
73814453,1,0.331,Moyen
73814492,0,0.2426,Faible
73814508,0,0.5722,Moyen
73814523,1,0.9978,Haut
73814531,1,0.9978,Haut
73814534,0,0.4497,Moyen
73814542,1,0.9978,Haut
73814547,0,0.4155,Moyen
73814660,0,0.0077,Faible
73814784,0,0.3905,Moyen
73814787,0,0.2553,Faible
73814789,0,0.2286,Faible
73814793,0,0.5722,Moyen
73814798,0,0.0052,Faible
73814801,0,0.3948,Moyen
73814810,0,0.5912,Moyen
73814842,0,0.2841,Faible
73814854,1,0.9977,Haut
73814862,0,0.1844,Faible
73814867,1,0.9978,Haut
73814871,0,0.2992,Faible
73814878,0,0.2274,Faible
73815024,0,0.383,Moyen
73815029,0,0.0093,Faible
73815222,0,0.3468,Moyen
73815223,1,0.5402,Moyen
73815317,1,0.9977,Haut
73815319,1,0.9969,Haut
73815323,1,0.9977,Haut
73815330,0,0.0055,Faible
73815353,1,0.2304,Faible
73815363,0,0.1548,Faible
73815395,1,0.6495,Haut
73815585,0,0.0078,Faible
73815593,1,0.9978,Haut
73815617,0,0.3546,Moyen
73815639,1,0.5852,Moyen
73815653,0,0.1545,Faible
73815699,0,0.2115,Faible
73815700,0,0.2456,Faible
73815724,0,0.1769,Faible
73815731,0,0.3967,Moyen
73815734,0,0.383,Moyen
73815739,0,0.2745,Faible
73815741,0,0.0173,Faible
73815743,0,0.6374,Haut
73815746,1,0.3942,Moyen
73815756,1,0.4263,Moyen
73815757,1,0.9977,Haut
73815760,0,0.0078,Faible
73815761,0,0.1089,Faible
73815763,1,0.5402,Moyen
73815765,0,0.1285,Faible
73815767,0,0.2274,Faible
73815772,0,0.2803,Faible
73815776,0,0.3984,Moyen
73815778,0,0.3988,Moyen
73815779,0,0.4987,Moyen
73815780,0,0.0197,Faible
73815787,0,0.3134,Moyen
73815788,0,0.3115,Moyen
73815791,0,0.3472,Moyen
73815792,0,0.3017,Moyen
73815795,0,0.5254,Moyen
73815804,0,0.2499,Faible
73816008,0,0.0213,Faible
73816019,0,0.3988,Moyen
73816033,0,0.2484,Faible
73816043,1,0.366,Moyen
73816050,0,0.0068,Faible
73816084,0,0.4731,Moyen
73816125,0,0.4016,Moyen
73816159,0,0.335,Moyen
73816204,0,0.1697,Faible
73816205,0,0.3494,Moyen
73816212,0,0.0078,Faible
73816292,0,0.0093,Faible
73816524,0,0.2993,Faible
73816680,0,0.5682,Moyen
73816686,0,0.0964,Faible
73816688,0,0.0785,Faible
73816722,0,0.012,Faible
73816735,0,0.1444,Faible
73816924,1,0.9978,Haut
73816944,0,0.3451,Moyen
73816952,1,0.998,Haut
73816979,1,0.9978,Haut
73817088,0,0.3451,Moyen
73817377,0,0.0093,Faible
73817625,1,0.9973,Haut
73818013,0,0.402,Moyen
73818039,0,0.2175,Faible
73818061,0,0.2754,Faible
73818094,0,0.3232,Moyen
73818097,0,0.2437,Faible
73818101,0,0.2637,Faible
73818117,0,0.0707,Faible
73818127,0,0.2083,Faible
73818132,0,0.3691,Moyen
73818134,0,0.3258,Moyen
73818135,0,0.2864,Faible
73818137,0,0.4509,Moyen
73818138,1,0.9969,Haut
73818317,0,0.2027,Faible
73818319,0,0.2967,Faible
73818331,0,0.2921,Faible
73818336,0,0.6495,Haut
73818337,0,0.3919,Moyen
73818343,0,0.3919,Moyen
73818360,0,0.1713,Faible
73818408,0,0.0274,Faible
73818418,0,0.0062,Faible
73818425,0,0.0314,Faible
73818434,1,0.3017,Moyen
73818436,0,0.0055,Faible
73818442,0,0.0135,Faible
73818826,0,0.5347,Moyen
73818846,0,0.6858,Haut
73818853,0,0.3813,Moyen
73818855,0,0.4174,Moyen
73818860,0,0.1118,Faible
73819136,1,0.9969,Haut
73819142,0,0.1659,Faible
73819157,1,0.4921,Moyen
73819178,0,0.2116,Faible
73819210,0,0.5402,Moyen
73819218,0,0.2543,Faible
73819242,0,0.479,Moyen
73819253,0,0.0132,Faible
73819258,0,0.3962,Moyen
73819262,0,0.3025,Moyen
73819266,0,0.0141,Faible
73819268,1,0.4451,Moyen
73819523,0,0.3919,Moyen
73819534,0,0.0153,Faible
73819541,0,0.1248,Faible
73819567,0,0.0135,Faible
73819601,0,0.0168,Faible
73819607,0,0.1952,Faible
73819678,0,0.2526,Faible
73819709,0,0.3468,Moyen
73819727,0,0.1177,Faible
73820064,1,0.9977,Haut
73820065,1,0.998,Haut
73820098,1,0.0259,Faible
73820280,1,0.4556,Moyen
73820290,0,0.0092,Faible
73820356,1,0.9967,Haut
73820484,0,0.3549,Moyen
73820489,1,0.3988,Moyen
73820574,0,0.0279,Faible
73820602,0,0.0146,Faible
73820618,0,0.3372,Moyen
73820638,1,0.9977,Haut
73820665,0,0.3232,Moyen
73820686,0,0.0114,Faible
73820847,1,0.3962,Moyen
73820870,1,0.998,Haut
73820932,1,0.9977,Haut
73821020,0,0.0059,Faible
73821047,1,0.9967,Haut
73821057,0,0.4263,Moyen
73821081,1,0.9977,Haut
73821087,1,0.3988,Moyen
73821123,1,0.9977,Haut
73821130,0,0.1289,Faible
73821131,1,0.3254,Moyen
73821178,1,0.9973,Haut
73821300,0,0.0078,Faible
73821302,0,0.0078,Faible
73821303,0,0.0078,Faible
73821355,1,0.9977,Haut
73821386,0,0.0123,Faible
73821654,1,0.9978,Haut
73821730,1,0.9977,Haut
73821904,0,0.3163,Moyen
73821994,0,0.0151,Faible
73822015,0,0.0043,Faible
73822017,1,0.9977,Haut
73822021,1,0.9977,Haut
73822029,0,0.0113,Faible
73822032,1,0.6665,Haut
73822111,1,0.998,Haut
73822188,1,0.998,Haut
73822221,1,0.998,Haut
73822506,0,0.0237,Faible
73822509,1,0.9978,Haut
73822528,1,0.1755,Faible
73822536,1,0.9973,Haut
73822585,1,0.9963,Haut
73822777,1,0.998,Haut
73822883,1,0.6661,Haut
73822885,1,0.9967,Haut
73823229,1,0.3988,Moyen
73823278,1,0.9969,Haut
73823294,0,0.3022,Moyen
73823325,0,0.3165,Moyen
73823501,1,0.3591,Moyen
73823502,1,0.2395,Faible
73823518,1,0.9977,Haut
73823520,1,0.5593,Moyen
73823724,1,0.9967,Haut
73823727,0,0.1423,Faible
73823817,0,0.3624,Moyen
73823904,0,0.0974,Faible
73823915,0,0.3017,Moyen
73823991,0,0.1622,Faible
73823992,1,0.1139,Faible
73823996,1,0.5682,Moyen
73824317,1,0.9967,Haut
73824369,1,0.2082,Faible
73824406,1,0.9977,Haut
73824707,1,0.4736,Moyen
73824733,0,0.2973,Faible
73824749,1,0.4283,Moyen
73824762,1,0.9977,Haut
73824796,0,0.3161,Moyen
73824808,0,0.3163,Moyen
73824809,0,0.2878,Faible
73824836,0,0.4158,Moyen
73824856,0,0.3864,Moyen
73824914,0,0.0138,Faible
73824921,0,0.2999,Faible
73824986,1,0.9969,Haut
73824993,0,0.4263,Moyen
73825369,1,0.9977,Haut
73825490,0,0.0196,Faible
73826024,0,0.2251,Faible
73826026,0,0.1552,Faible
73826041,1,0.3163,Moyen
73826115,0,0.3021,Moyen
73826209,0,0.2761,Faible
73826247,1,0.9978,Haut
73826337,0,0.347,Moyen
73826411,0,0.0085,Faible
73826462,0,0.0173,Faible
73826475,1,0.9967,Haut
73826478,0,0.108,Faible
73826542,0,0.0379,Faible
73826773,0,0.248,Faible
73826905,0,0.0081,Faible
73827222,0,0.0314,Faible
73827227,0,0.3163,Moyen
73827249,0,0.0085,Faible
73827258,1,0.9978,Haut
73827259,0,0.334,Moyen
73827272,0,0.2861,Faible
73827403,1,0.6944,Haut
73827459,0,0.0097,Faible
73827473,0,0.4086,Moyen
73827492,0,0.0123,Faible
73827506,0,0.0495,Faible
73827513,0,0.2247,Faible
73827530,1,0.9978,Haut
73827550,0,0.1572,Faible
73827554,0,0.0086,Faible
73827556,0,0.014,Faible
73827594,0,0.1459,Faible
73827601,0,0.2649,Faible
73827604,1,0.6642,Haut
73827617,0,0.1556,Faible
73827618,0,0.0125,Faible
73827803,0,0.2878,Faible
73827807,0,0.1209,Faible
73827848,0,0.0802,Faible
73827899,1,0.9978,Haut
73827910,1,0.58,Moyen
73827943,0,0.2452,Faible
73827964,0,0.0202,Faible
73827969,0,0.2511,Faible
73827971,0,0.3988,Moyen
73828019,0,0.3962,Moyen
73828116,1,0.9978,Haut
73828121,0,0.4263,Moyen
73828148,1,0.5884,Moyen
73828149,0,0.1444,Faible
73828172,0,0.235,Faible
73828183,0,0.3919,Moyen
73828199,1,0.9978,Haut
73828200,1,0.2399,Faible
73828214,0,0.0758,Faible
73828221,0,0.2355,Faible
73828235,0,0.0176,Faible
73828240,0,0.009,Faible
73828250,0,0.0096,Faible
73828259,0,0.2898,Faible
73828264,0,0.0084,Faible
73828404,0,0.2719,Faible
73828429,0,0.1152,Faible
73828434,0,0.2399,Faible
73828510,0,0.4263,Moyen
73828549,0,0.1459,Faible
73828552,0,0.2946,Faible
73828667,0,0.0126,Faible
73828937,1,0.9967,Haut
73829301,0,0.0101,Faible
73832492,0,0.014,Faible
73834045,0,0.0206,Faible
73834057,1,0.9977,Haut
73834079,0,0.0206,Faible
73834094,0,0.28,Faible
73834116,1,0.9977,Haut
73834118,0,0.012,Faible
73834122,0,0.0226,Faible
73834211,0,0.5359,Moyen
73834239,0,0.0207,Faible
73834242,0,0.467,Moyen
73834248,1,0.9978,Haut
73834308,0,0.0068,Faible
73834335,0,0.0192,Faible
73834337,0,0.0163,Faible
73834356,0,0.0237,Faible
73834374,1,0.9977,Haut
73834384,1,0.9978,Haut
73834385,0,0.0084,Faible
73834438,0,0.0269,Faible
73834498,1,0.9978,Haut
73834550,0,0.0083,Faible
73834579,0,0.0507,Faible
73834631,1,0.1781,Faible
73834658,0,0.0247,Faible
73834663,0,0.0151,Faible
73834673,1,0.9969,Haut
73834678,0,0.0243,Faible
73834710,0,0.0062,Faible
73834777,0,0.0506,Faible
73834821,1,0.9978,Haut
73834836,0,0.0066,Faible
73834893,1,0.2464,Faible
73834896,0,0.0099,Faible
73834940,1,0.2953,Faible
73834941,1,0.9977,Haut
73834947,0,0.5684,Moyen
73834960,1,0.9978,Haut
73834964,0,0.5464,Moyen
73834986,0,0.0104,Faible
73835014,1,0.9978,Haut
73835017,0,0.0116,Faible
73835116,1,0.0273,Faible
73835218,1,0.2616,Faible
73835242,0,0.1007,Faible
73835253,0,0.2974,Faible
73835302,1,0.3163,Moyen
73835325,1,0.9978,Haut
73835388,1,0.998,Haut
